# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
UGC09542,85.5,33.036,1.985,484,7,nan,nan,0.874,nan,4.5020e+08,1.9359e+09
UGC09542,88.5,34.195,2.055,498,6,nan,nan,0.885,nan,4.5020e+08,1.9359e+09
UGC09542,91.5,35.354,2.125,521,5,nan,nan,0.894,nan,4.5020e+08,1.9359e+09
UGC09542,94.5,36.514,2.194,498,2,nan,nan,0.925,nan,4.5020e+08,1.9359e+09
UGC09665,1.5,0.266,0.030,8,8,6.812,0.1507425,4.008,29.292,6.2049e+06,2.6681e+07
UGC09665,4.5,0.797,0.089,25,25,6.156,0.4224113,2.239,26.469,2.3727e+07,1.0203e+08
UGC09665,7.5,1.329,0.148,38,38,5.273,0.47128287,1.789,22.675,4.6543e+07,2.0013e+08
UGC09665,10.5,1.860,0.207,51,51,4.442,0.5232395,1.524,19.102,7.2338e+07,3.1105e+08
UGC09665,13.5,2.392,0.266,65,65,3.573,0.6821882,1.348,15.366,9.8784e+07,4.2477e+08
UGC09665,16.5,2.923,0.325,97,97,2.708,0.7093209,1.088,11.644,1.2869e+08,5.5337e+08
UGC09665,19.5,3.455,0.384,102,102,1.812,0.6956149,1.057,7.793,1.4974e+08,6.4388e+08
UGC09665,22.5,3.986,0.443,114,114,1.186,0.69394344,0.973,5.099,1.6513e+08,7.1006e+08
UGC09665,25.5,4.517,0.502,132,132,0.778,0.6478917,0.899,3.344,1.7682e+08,7.6032e+08
UGC09665,28.5,5.049,0.561,146,146,0.440,0.5746329,0.866,1.892,1.8413e+08,7.9177e+08
UGC09665,31.5,5.580,0.620,164,164,0.226,0.5542034,0.826,0.971,1.8835e+08,8.0990e+08
UGC09665,34.5,6.112,0.679,185,173,0.069,0.6102352,0.802,0.297,1.8981e+08,8.1617e+08
UGC09665,37.5,6.643,0.738,190,152,-0.052,0.56040835,0.815,-0.223,1.8868e+08,8.1134e+08
UGC09665,40.5,7.175,0.797,208,122,-0.033,0.45004734,0.814,-0.144,1.8789e+08,8.0795e+08
UGC09665,43.5,7.706,0.856,221,113,-0.020,0.38963813,0.825,-0.085,1.8740e+08,8.0580e+08
UGC09665,46.5,8.238,0.915,247,105,0.001,0.3245589,0.818,0.006,1.8744e+08,8.0597e+08
UGC09665,49.5,8.769,0.974,262,68,0.009,0.24601585,0.837,0.039,1.8771e+08,8.0714e+08
UGC09665,52.5,9.301,1.033,274,36,0.014,0.1375536,0.883,0.061,1.8815e+08,8.0904e+08
UGC09665,55.5,9.832,1.092,288,26,nan,nan,0.927,nan,1.8815e+08,8.0904e+08
UGC09665,58.5,10.364,1.151,299,18,nan,nan,0.956,nan,1.8815e+08,8.0904e+08
UGC09665,61.5,10.895,1.210,314,13,nan,nan,0.961,nan,1.8815e+08,8.0904e+08
UGC09665,64.5,11.427,1.269,352,7,nan,nan,0.938,nan,1.8815e+08,8.0904e+08
UGC09759,1.5,0.358,0.037,12,12,14.635,2.0787723,4.790,62.931,2.5416e+07,1.0929e+08
UGC09759,4.5,1.074,0.112,34,34,11.411,4.151485,2.837,49.066,8.1562e+07,3.5072e+08
UGC09759,7.5,1.791,0.187,56,56,7.336,4.4114184,2.173,31.544,1.4101e+08,6.0636e+08
UGC09759,10.5,2.507,0.262,76,76,4.405,3.6314683,1.798,18.940,1.8946e+08,8.1467e+08
UGC09759,13.5,3.223,0.337,102,102,2.357,2.4425838,1.458,10.137,2.2426e+08,9.6431e+08
UGC09759,16.5,3.940,0.412,118,118,1.222,1.5095365,1.290,5.256,2.4513e+08,1.0541e+09
UGC09759,19.5,4.656,0.487,150,150,0.449,0.8672781,1.098,1.929,2.5487e+08,1.0959e+09
UGC09759,22.5,5.372,0.562,164,164,0.030,0.64788294,1.021,0.130,2.5559e+08,1.0990e+09
UGC09759,25.5,6.089,0.637,187,179,-0.186,0.47883877,0.948,-0.799,2.5056e+08,1.0774e+09
UGC09759,28.5,6.805,0.712,219,125,-0.154,0.4259269,0.880,-0.662,2.4568e+08,1.0564e+09
UGC09759,31.5,7.521,0.787,230,79,-0.082,0.30298045,0.867,-0.354,2.4294e+08,1.0447e+09
UGC09759,34.5,8.238,0.862,254,49,0.004,0.14069617,0.846,0.017,2.4308e+08,1.0453e+09
UGC09759,37.5,8.954,0.937,280,29,-0.003,0.076244615,0.834,-0.013,2.4296e+08,1.0447e+09
UGC09759,40.5,9.670,1.012,299,19,nan,nan,0.839,nan,2.4296e+08,1.0447e+09
UGC09759,43.5,10.386,1.087,320,16,nan,nan,0.853,nan,2.4296e+08,1.0447e+09
UGC09759,46.5,11.103,1.162,348,25,nan,nan,0.863,nan,2.4296e+08,1.0447e+09
UGC09759,49.5,11.819,1.237,372,23,nan,nan,0.878,nan,2.4296e+08,1.0447e+09
UGC09759,52.5,12.535,1.312,386,16,nan,nan,0.928,nan,2.4296e+08,1.0447e+09
UGC09759,55.5,13.252,1.387,408,26,nan,nan,0.958,nan,2.4296e+08,1.0447e+09
UGC09759,58.5,13.968,1.462,443,23,nan,nan,0.979,nan,2.4296e+08,1.0447e+09
UGC09759,61.5,14.684,1.537,449,21,nan,nan,1.026,nan,2.4296e+08,1.0447e+09
UGC09759,64.5,15.401,1.612,483,18,nan,nan,1.040,nan,2.4296e+08,1.0447e+09
UGC09759,67.5,16.117,1.687,503,22,nan,nan,1.061,nan,2.4296e+08,1.0447e+09
UGC09759,70.5,16.833,1.762,530,17,nan,nan,1.073,nan,2.4296e+08,1.0447e+09
UGC09759,73.5,17.550,1.837,540,11,nan,nan,1.124,nan,2.4296e+08,1.0447e+09
UGC09759,76.5,18.266,1.912,559,13,nan,nan,1.133,nan,2.4296e+08,1.0447e+09
UGC09759,79.5,18.982,1.987,598,6,nan,nan,1.139,nan,2.4296e+08,1.0447e+09
UGC09873,1.5,0.666,0.038,8,8,3.271,0.27658296,2.656,14.065,2.0300e+07,8.7289e+07
UGC09873,4.5,1.997,0.113,21,21,2.490,0.62067616,1.647,10.707,6.0865e+07,2.6172e+08
UGC09873,7.5,3.328,0.188,36,36,1.750,0.78366715,1.254,7.523,1.0973e+08,4.7182e+08
UGC09873,10.5,4.659,0.263,48,48,1.080,0.71374637,1.086,4.643,1.4993e+08,6.4472e+08
UGC09873,13.5,5.990,0.338,68,66,0.665,0.58895016,0.917,2.858,1.8500e+08,7.9548e+08
UGC09873,16.5,7.321,0.413,81,67,0.379,0.44388944,0.849,1.629,2.0880e+08,8.9785e+08
UGC09873,19.5,8.652,0.489,93,60,0.211,0.2819357,0.805,0.907,2.2402e+08,9.6328e+08
UGC09873,22.5,9.983,0.564,103,52,0.120,0.19024289,0.778,0.514,2.3358e+08,1.0044e+09
UGC09873,25.5,11.314,0.639,119,54,0.054,0.15919574,0.736,0.234,2.3860e+08,1.0260e+09
UGC09873,28.5,12.645,0.714,139,51,0.023,0.13750695,0.699,0.099,2.4109e+08,1.0367e+09
UGC09873,31.5,13.976,0.789,152,52,0.007,0.12913047,0.685,0.030,2.4190e+08,1.0402e+09
UGC09873,34.5,15.307,0.864,169,50,0.007,0.12496608,0.672,0.031,2.4286e+08,1.0443e+09
UGC09873,37.5,16.638,0.940,178,46,0.010,0.11491592,0.679,0.044,2.4428e+08,1.0504e+09
UGC09873,40.5,17.969,1.015,187,42,0.013,0.12283256,0.690,0.056,2.4618e+08,1.0586e+09
UGC09873,43.5,19.300,1.090,209,39,0.015,0.113977745,0.682,0.065,2.4863e+08,1.0691e+09
UGC09873,46.5,20.631,1.165,225,31,0.020,0.08338528,0.689,0.085,2.5207e+08,1.0839e+09
UGC09873,49.5,21.962,1.240,235,25,0.017,0.07004143,0.712,0.073,2.5517e+08,1.0972e+09
UGC09873,52.5,23.293,1.315,258,16,nan,nan,0.725,nan,2.5517e+08,1.0972e+09
UGC09873,55.5,24.624,1.391,265,15,nan,nan,0.767,nan,2.5517e+08,1.0972e+09
UGC09873,58.5,25.955,1.466,275,12,nan,nan,0.794,nan,2.5517e+08,1.0972e+09
UGC09873,61.5,27.286,1.541,291,8,nan,nan,0.812,nan,2.5517e+08,1.0972e+09
UGC09873,64.5,28.617,1.616,310,7,nan,nan,0.794,nan,2.5517e+08,1.0972e+09
UGC09873,67.5,29.948,1.691,326,2,nan,nan,0.820,nan,2.5517e+08,1.0972e+09
UGC09892,1.5,0.598,0.038,9,9,2.519,0.055559326,3.237,10.830,1.1787e+07,5.0685e+07
UGC09892,4.5,1.794,0.115,26,26,2.139,0.27140504,1.891,9.197,4.0705e+07,1.7503e+08
UGC09892,7.5,2.990,0.192,45,45,1.617,0.40756255,1.385,6.951,7.8533e+07,3.3769e+08
UGC09892,10.5,4.186,0.269,62,62,1.331,0.333379,1.158,5.725,1.2145e+08,5.2226e+08
UGC09892,13.5,5.382,0.345,76,76,1.132,0.25382555,1.027,4.866,1.6618e+08,7.1456e+08
UGC09892,16.5,6.579,0.422,99,99,0.880,0.31709918,0.891,3.782,2.1145e+08,9.0925e+08
UGC09892,19.5,7.775,0.499,108,108,0.715,0.40258154,0.852,3.076,2.5163e+08,1.0820e+09
UGC09892,22.5,8.971,0.576,130,130,0.543,0.38539588,0.782,2.335,2.8835e+08,1.2399e+09
UGC09892,25.5,10.167,0.652,144,123,0.280,0.2905603,0.750,1.204,3.0932e+08,1.3301e+09
UGC09892,28.5,11.363,0.729,166,108,0.090,0.22297817,0.714,0.386,3.1707e+08,1.3634e+09
UGC09892,31.5,12.559,0.806,178,93,0.008,0.19045898,0.705,0.034,3.1780e+08,1.3665e+09
UGC09892,34.5,13.755,0.882,196,88,-0.011,0.16780871,0.689,-0.048,3.1665e+08,1.3616e+09
UGC09892,37.5,14.951,0.959,216,55,0.006,0.114102915,0.680,0.026,3.1732e+08,1.3645e+09
UGC09892,40.5,16.147,1.036,232,27,0.009,0.063150965,0.681,0.041,3.1846e+08,1.3694e+09
UGC09892,43.5,17.343,1.113,256,23,nan,nan,0.680,nan,3.1846e+08,1.3694e+09
UGC09892,46.5,18.540,1.189,270,15,nan,nan,0.700,nan,3.1846e+08,1.3694e+09
UGC09892,49.5,19.736,1.266,283,14,nan,nan,0.715,nan,3.1846e+08,1.3694e+09
UGC09892,52.5,20.932,1.343,310,13,nan,nan,0.733,nan,3.1846e+08,1.3694e+09
UGC09892,55.5,22.128,1.420,319,12,nan,nan,0.768,nan,3.1846e+08,1.3694e+09
UGC09892,58.5,23.324,1.496,335,12,nan,nan,0.802,nan,3.1846e+08,1.3694e+09
UGC09892,61.5,24.520,1.573,361,11,nan,nan,0.807,nan,3.1846e+08,1.3694e+09
UGC09892,64.5,25.716,1.650,370,8,nan,nan,0.822,nan,3.1846e+08,1.3694e+09
UGC09892,67.5,26.912,1.727,381,7,nan,nan,0.846,nan,3.1846e+08,1.3694e+09
UGC09892,70.5,28.108,1.803,410,2,nan,nan,0.839,nan,3.1846e+08,1.3694e+09
UGC09919,1.5,0.343,0.034,5,5,0.600,0.04502704,2.878,2.580,7.4711e+05,3.2126e+06
UGC09919,4.5,1.028,0.102,17,17,0.585,0.24294153,1.564,2.516,3.2248e+06,1.3867e+07
UGC09919,7.5,1.714,0.169,32,26,0.514,0.43620887,1.145,2.208,7.3181e+06,3.1468e+07
UGC09919,10.5,2.399,0.237,41,27,0.408,0.3933007,1.018,1.755,1.1487e+07,4.9394e+07
UGC09919,13.5,3.085,0.305,52,29,0.264,0.2756816,0.914,1.135,1.4904e+07,6.4089e+07
UGC09919,16.5,3.770,0.373,64,41,0.262,0.27826092,0.831,1.127,1.9082e+07,8.2053e+07
UGC09919,19.5,4.456,0.440,77,47,0.241,0.24748273,0.771,1.037,2.3708e+07,1.0195e+08
UGC09919,22.5,5.141,0.508,87,49,0.166,0.18963905,0.736,0.712,2.7298e+07,1.1738e+08
UGC09919,25.5,5.827,0.576,109,46,0.075,0.14958255,0.673,0.321,2.9327e+07,1.2611e+08
UGC09919,28.5,6.512,0.644,109,39,0.050,0.16163158,0.686,0.213,3.0672e+07,1.3189e+08
UGC09919,31.5,7.198,0.712,124,34,0.038,0.13966635,0.666,0.163,3.1846e+07,1.3694e+08
UGC09919,34.5,7.883,0.779,135,37,0.011,0.14353645,0.654,0.049,3.2227e+07,1.3858e+08
UGC09919,37.5,8.569,0.847,151,32,0.008,0.1386887,0.643,0.035,3.2538e+07,1.3991e+08
UGC09919,40.5,9.254,0.915,155,28,0.016,0.119541705,0.657,0.067,3.3141e+07,1.4251e+08
UGC09919,43.5,9.940,0.983,179,24,0.011,0.09964844,0.645,0.047,3.3623e+07,1.4458e+08
UGC09919,46.5,10.625,1.050,182,20,0.000,0.06647611,0.665,0.002,3.3643e+07,1.4467e+08
UGC09919,49.5,11.311,1.118,199,21,0.002,0.03269254,0.679,0.010,3.3754e+07,1.4514e+08
UGC09919,52.5,11.996,1.186,199,19,nan,nan,0.722,nan,3.3754e+07,1.4514e+08
UGC09919,55.5,12.682,1.254,224,20,nan,nan,0.725,nan,3.3754e+07,1.4514e+08
UGC09919,58.5,13.367,1.321,226,17,nan,nan,0.763,nan,3.3754e+07,1.4514e+08
UGC09919,61.5,14.052,1.389,249,16,nan,nan,0.756,nan,3.3754e+07,1.4514e+08
UGC09919,64.5,14.738,1.457,257,15,nan,nan,0.757,nan,3.3754e+07,1.4514e+08
UGC09919,67.5,15.423,1.525,266,14,nan,nan,0.783,nan,3.3754e+07,1.4514e+08
UGC09919,70.5,16.109,1.592,271,11,nan,nan,0.790,nan,3.3754e+07,1.4514e+08
UGC09919,73.5,16.794,1.660,291,5,nan,nan,0.789,nan,3.3754e+07,1.4514e+08
UGC09919,76.5,17.480,1.728,304,5,nan,nan,0.778,nan,3.3754e+07,1.4514e+08
UGC09919,79.5,18.165,1.796,314,4,nan,nan,0.819,nan,3.3754e+07,1.4514e+08
UGC09919,82.5,18.851,1.864,301,1,nan,nan,0.795,nan,3.3754e+07,1.4514e+08
UGC10123,1.5,0.391,0.043,10,10,10.702,0.8467287,4.910,46.019,2.1255e+07,9.1397e+07
UGC10123,4.5,1.173,0.130,30,30,9.898,1.5021493,2.800,42.560,8.0226e+07,3.4497e+08
UGC10123,7.5,1.955,0.216,47,47,8.968,1.8580315,2.213,38.562,1.6394e+08,7.0493e+08
UGC10123,10.5,2.737,0.303,65,65,7.690,2.5127783,1.828,33.068,2.6321e+08,1.1318e+09
UGC10123,13.5,3.518,0.389,90,90,6.323,2.6273928,1.511,27.188,3.7623e+08,1.6178e+09
UGC10123,16.5,4.300,0.476,98,98,4.781,2.2406373,1.438,20.559,4.6929e+08,2.0179e+09
UGC10123,19.5,5.082,0.562,137,137,3.216,1.7715253,1.187,13.828,5.5679e+08,2.3942e+09
UGC10123,22.5,5.864,0.649,143,143,1.998,1.2548317,1.155,8.591,6.1353e+08,2.6382e+09
UGC10123,25.5,6.646,0.735,163,163,1.146,0.9851467,1.074,4.927,6.5062e+08,2.7977e+09
UGC10123,28.5,7.428,0.822,186,186,0.526,0.82913524,0.993,2.263,6.7006e+08,2.8812e+09
UGC10123,31.5,8.210,0.908,196,196,0.244,0.6907665,0.959,1.050,6.7956e+08,2.9221e+09
UGC10123,34.5,8.992,0.995,224,194,0.194,0.6838413,0.899,0.834,6.8820e+08,2.9592e+09
UGC10123,37.5,9.774,1.081,243,173,0.100,0.5744412,0.860,0.429,6.9301e+08,2.9800e+09
UGC10123,40.5,10.555,1.168,271,153,0.063,0.41238937,0.840,0.270,6.9639e+08,2.9945e+09
UGC10123,43.5,11.337,1.254,269,116,0.009,0.3126459,0.880,0.038,6.9687e+08,2.9965e+09
UGC10123,46.5,12.119,1.341,310,99,0.001,0.21439743,0.863,0.006,6.9695e+08,2.9969e+09
UGC10123,49.5,12.901,1.427,317,79,0.001,0.21391234,0.902,0.006,6.9704e+08,2.9973e+09
UGC10123,52.5,13.683,1.514,321,62,0.001,0.20784609,0.961,0.005,6.9711e+08,2.9976e+09
UGC10123,55.5,14.465,1.600,373,47,0.022,0.19730808,0.950,0.096,6.9877e+08,3.0047e+09
UGC10123,58.5,15.247,1.687,373,36,nan,nan,1.006,nan,6.9877e+08,3.0047e+09
UGC10123,61.5,16.029,1.773,400,28,nan,nan,1.028,nan,6.9877e+08,3.0047e+09
UGC10123,64.5,16.810,1.860,420,21,nan,nan,1.026,nan,6.9877e+08,3.0047e+09
UGC10123,67.5,17.592,1.946,435,20,nan,nan,1.062,nan,6.9877e+08,3.0047e+09
UGC10123,70.5,18.374,2.033,451,19,nan,nan,1.068,nan,6.9877e+08,3.0047e+09
UGC10123,73.5,19.156,2.119,472,18,nan,nan,1.092,nan,6.9877e+08,3.0047e+09
UGC10123,76.5,19.938,2.206,496,17,nan,nan,1.104,nan,6.9877e+08,3.0047e+09
UGC10123,79.5,20.720,2.292,504,18,nan,nan,1.131,nan,6.9877e+08,3.0047e+09
UGC10123,82.5,21.502,2.379,544,15,nan,nan,1.146,nan,6.9877e+08,3.0047e+09
UGC10123,85.5,22.284,2.465,549,12,nan,nan,1.155,nan,6.9877e+08,3.0047e+09
UGC10123,88.5,23.066,2.552,566,10,nan,nan,1.201,nan,6.9877e+08,3.0047e+09
UGC10123,91.5,23.847,2.638,589,8,nan,nan,1.184,nan,6.9877e+08,3.0047e+09
UGC10123,94.5,24.629,2.725,536,3,nan,nan,1.258,nan,6.9877e+08,3.0047e+09
UGC10205,1.5,0.690,0.035,18,18,10.944,0.681712,6.486,47.060,6.7309e+07,2.8943e+08
UGC10205,4.5,2.071,0.104,51,51,8.832,1.2214161,3.731,37.977,2.2121e+08,9.5119e+08
UGC10205,7.5,3.451,0.173,89,89,6.076,1.7856071,2.624,26.129,4.0599e+08,1.7457e+09
UGC10205,10.5,4.832,0.242,122,122,3.411,1.875967,2.079,14.667,5.4817e+08,2.3571e+09
UGC10205,13.5,6.212,0.311,160,160,1.710,1.7014058,1.658,7.355,6.4168e+08,2.7592e+09
UGC10205,16.5,7.593,0.381,190,183,1.050,1.6453409,1.394,4.514,7.0983e+08,3.0523e+09
UGC10205,19.5,8.973,0.450,228,189,0.909,1.3573581,1.200,3.907,7.8060e+08,3.3566e+09
UGC10205,22.5,10.354,0.519,264,172,0.581,0.7704687,1.137,2.496,8.3297e+08,3.5818e+09
UGC10205,25.5,11.735,0.588,298,154,0.335,0.5854516,1.098,1.440,8.6706e+08,3.7284e+09
UGC10205,28.5,13.115,0.657,328,148,0.206,0.47853923,1.078,0.886,8.9017e+08,3.8277e+09
UGC10205,31.5,14.496,0.726,373,110,0.048,0.2978681,1.044,0.206,8.9627e+08,3.8540e+09
UGC10205,34.5,15.876,0.796,405,80,0.016,0.18150121,1.041,0.068,8.9846e+08,3.8634e+09
UGC10331,1.5,0.471,0.034,6,6,1.309,0.10690748,4.038,5.631,3.2502e+06,1.3976e+07
UGC10331,4.5,1.414,0.103,22,22,1.127,0.19959007,2.112,4.846,1.3506e+07,5.8078e+07
UGC10331,7.5,2.356,0.172,35,35,0.902,0.2505309,1.682,3.877,2.6561e+07,1.1421e+08
UGC10331,10.5,3.298,0.240,45,42,0.633,0.30444115,1.494,2.724,3.8352e+07,1.6491e+08
UGC10331,13.5,4.241,0.309,60,45,0.375,0.37836602,1.304,1.611,4.7649e+07,2.0489e+08
UGC10331,16.5,5.183,0.378,75,34,0.201,0.3300408,1.182,0.863,5.3874e+07,2.3166e+08
UGC10331,19.5,6.126,0.447,85,31,0.126,0.25865212,1.125,0.543,5.8315e+07,2.5075e+08
UGC10331,22.5,7.068,0.515,99,31,0.080,0.21814212,1.058,0.344,6.1591e+07,2.6484e+08
UGC10331,25.5,8.010,0.584,114,28,0.046,0.16743238,1.010,0.200,6.3782e+07,2.7426e+08
UGC10331,28.5,8.953,0.653,130,28,0.018,0.10884728,0.965,0.077,6.4741e+07,2.7839e+08
UGC10331,31.5,9.895,0.721,141,23,0.010,0.09157747,0.951,0.045,6.5349e+07,2.8100e+08
UGC10331,34.5,10.837,0.790,158,23,0.000,0.08279882,0.927,0.002,6.5378e+07,2.8113e+08
UGC10331,37.5,11.780,0.859,172,21,0.001,0.08418938,0.914,0.004,6.5440e+07,2.8139e+08
UGC10331,40.5,12.722,0.928,184,16,nan,nan,0.925,nan,6.5440e+07,2.8139e+08
UGC10331,43.5,13.665,0.996,195,13,nan,nan,0.941,nan,6.5440e+07,2.8139e+08
UGC10331,46.5,14.607,1.065,206,12,nan,nan,0.952,nan,6.5440e+07,2.8139e+08
UGC10331,49.5,15.549,1.134,224,10,nan,nan,0.971,nan,6.5440e+07,2.8139e+08
UGC10331,52.5,16.492,1.202,230,6,nan,nan,1.009,nan,6.5440e+07,2.8139e+08
UGC10331,55.5,17.434,1.271,249,5,nan,nan,1.037,nan,6.5440e+07,2.8139e+08
UGC10331,58.5,18.377,1.340,267,2,nan,nan,1.077,nan,6.5440e+07,2.8139e+08
UGC10380,1.5,0.806,0.032,6,6,4.425,0.33637282,3.115,19.027,3.6575e+07,1.5727e+08
UGC10380,4.5,2.418,0.097,18,18,3.178,0.9145992,1.799,13.666,1.1538e+08,4.9615e+08
UGC10380,7.5,4.030,0.162,28,28,1.865,1.2237506,1.408,8.021,1.8733e+08,8.0554e+08
UGC10380,10.5,5.642,0.226,43,43,1.359,1.1364198,1.092,5.844,2.6784e+08,1.1517e+09
UGC10380,13.5,7.255,0.291,56,56,0.833,0.98086566,0.924,3.582,3.3211e+08,1.4281e+09
UGC10380,16.5,8.867,0.356,61,58,0.540,0.8072651,0.854,2.322,3.7750e+08,1.6232e+09
UGC10380,19.5,10.479,0.421,78,69,0.396,0.60085434,0.746,1.703,4.2006e+08,1.8062e+09
UGC10380,22.5,12.091,0.485,94,67,0.253,0.43799594,0.678,1.089,4.5284e+08,1.9472e+09
UGC10380,25.5,13.703,0.550,98,58,0.163,0.33309156,0.667,0.702,4.7487e+08,2.0419e+09
UGC10380,28.5,15.315,0.615,109,56,0.123,0.2553279,0.644,0.530,4.9337e+08,2.1215e+09
UGC10380,31.5,16.927,0.679,123,58,0.082,0.2071907,0.612,0.351,5.0720e+08,2.1810e+09
UGC10380,34.5,18.539,0.744,142,55,0.057,0.17156014,0.582,0.243,5.1827e+08,2.2286e+09
UGC10380,37.5,20.152,0.809,146,55,0.052,0.15622799,0.590,0.224,5.2876e+08,2.2736e+09
UGC10380,40.5,21.764,0.874,158,51,0.044,0.13397458,0.587,0.188,5.3828e+08,2.3146e+09
UGC10380,43.5,23.376,0.938,176,52,0.038,0.13076417,0.574,0.164,5.4753e+08,2.3544e+09
UGC10380,46.5,24.988,1.003,185,51,0.037,0.12753454,0.589,0.157,5.5683e+08,2.3944e+09
UGC10380,49.5,26.600,1.068,189,48,0.034,0.13245398,0.608,0.147,5.6572e+08,2.4326e+09
UGC10380,52.5,28.212,1.132,211,41,0.023,0.11550122,0.611,0.101,5.7252e+08,2.4618e+09
UGC10380,55.5,29.824,1.197,221,44,0.026,0.11881905,0.636,0.113,5.8054e+08,2.4963e+09
UGC10380,58.5,31.437,1.262,226,40,0.025,0.11738598,0.672,0.106,5.8819e+08,2.5292e+09
UGC10380,61.5,33.049,1.327,250,41,0.024,0.11012984,0.661,0.101,5.9630e+08,2.5641e+09
UGC10380,64.5,34.661,1.391,253,37,0.016,0.095507376,0.678,0.069,6.0192e+08,2.5883e+09
UGC10380,67.5,36.273,1.456,268,29,0.015,0.09109966,0.677,0.065,6.0752e+08,2.6123e+09
UGC10380,70.5,37.885,1.521,273,31,0.014,0.076742865,0.682,0.061,6.1285e+08,2.6353e+09
UGC10380,73.5,39.497,1.585,289,25,nan,nan,0.699,nan,6.1285e+08,2.6353e+09
UGC10380,76.5,41.109,1.650,310,27,nan,nan,0.688,nan,6.1285e+08,2.6353e+09
UGC10380,79.5,42.721,1.715,312,26,nan,nan,0.704,nan,6.1285e+08,2.6353e+09
UGC10380,82.5,44.334,1.780,328,26,nan,nan,0.697,nan,6.1285e+08,2.6353e+09
UGC10380,85.5,45.946,1.844,291,26,nan,nan,0.717,nan,6.1285e+08,2.6353e+09
UGC10380,88.5,47.558,1.909,282,25,nan,nan,0.703,nan,6.1285e+08,2.6353e+09
UGC10380,91.5,49.170,1.974,272,23,nan,nan,0.714,nan,6.1285e+08,2.6353e+09
UGC10380,94.5,50.782,2.038,258,24,nan,nan,0.733,nan,6.1285e+08,2.6353e+09
UGC10380,97.5,52.394,2.103,248,22,nan,nan,0.726,nan,6.1285e+08,2.6353e+09
UGC10380,100.5,54.006,2.168,258,21,nan,nan,0.717,nan,6.1285e+08,2.6353e+09
UGC10380,103.5,55.618,2.233,246,16,nan,nan,0.750,nan,6.1285e+08,2.6353e+09
UGC10380,106.5,57.231,2.297,245,17,nan,nan,0.741,nan,6.1285e+08,2.6353e+09
UGC10380,109.5,58.843,2.362,232,18,nan,nan,0.748,nan,6.1285e+08,2.6353e+09
UGC10380,112.5,60.455,2.427,248,17,nan,nan,0.752,nan,6.1285e+08,2.6353e+09
UGC10380,115.5,62.067,2.491,241,19,nan,nan,0.748,nan,6.1285e+08,2.6353e+09
UGC10380,118.5,63.679,2.556,226,17,nan,nan,0.766,nan,6.1285e+08,2.6353e+09
UGC10380,121.5,65.291,2.621,233,17,nan,nan,0.776,nan,6.1285e+08,2.6353e+09
UGC10380,124.5,66.903,2.686,239,16,nan,nan,0.766,nan,6.1285e+08,2.6353e+09
UGC10380,127.5,68.516,2.750,229,15,nan,nan,0.775,nan,6.1285e+08,2.6353e+09
UGC10380,130.5,70.128,2.815,222,15,nan,nan,0.805,nan,6.1285e+08,2.6353e+09
UGC10380,133.5,71.740,2.880,234,12,nan,nan,0.788,nan,6.1285e+08,2.6353e+09
UGC10380,136.5,73.352,2.944,229,11,nan,nan,0.807,nan,6.1285e+08,2.6353e+09
UGC10380,139.5,74.964,3.009,226,9,nan,nan,0.807,nan,6.1285e+08,2.6353e+09
UGC10380,142.5,76.576,3.074,220,10,nan,nan,0.822,nan,6.1285e+08,2.6353e+09
UGC10380,145.5,78.188,3.139,229,9,nan,nan,0.820,nan,6.1285e+08,2.6353e+09
UGC10380,148.5,79.800,3.203,225,9,nan,nan,0.842,nan,6.1285e+08,2.6353e+09
UGC10380,151.5,81.413,3.268,228,10,nan,nan,0.826,nan,6.1285e+08,2.6353e+09
UGC10380,154.5,83.025,3.333,217,9,nan,nan,0.864,nan,6.1285e+08,2.6353e+09
UGC10380,157.5,84.637,3.397,226,10,nan,nan,0.853,nan,6.1285e+08,2.6353e+09
UGC10380,160.5,86.249,3.462,223,9,nan,nan,0.877,nan,6.1285e+08,2.6353e+09
